80	-48.889034	0.002774	551.148254
81	-46.450912	0.003704	250.521927
82	-52.180878	0.001946	400.835083
83	-46.844219	0.004098	150.313156
84	-46.662189	0.003819	551.148254
85	-45.268658	0.004459	250.521927
86	-48.948265	0.002841	501.043854
87	-46.977169	0.003602	350.730713
88	-50.292812	0.002770	300.626312
89	-48.778294	0.002943	551.148254
90	-44.911266	0.004856	250.521927
91	-45.296650	0.004540	501.043854
92	-44.549538	0.004878	150.313156
93	-45.627995	0.004014	501.043854
94	-43.851994	0.005247	400.835083
95	-44.883755	0.004466	400.835083
96	-43.421875	0.005331	450.939453
97	-48.023228	0.003210	450.939453
98	-42.733753	0.006241	250.521927
99	-41.744286	0.006986	250.521927
100	-41.015984	0.007928	300.626312
101	-42.819000	0.006231	250.521927
102	-47.059219	0.003801	350.730713
103	-45.174599	0.004719	300.626312
104	-50.571133	0.002463	501.043854
105	-51.375828	0.002077	851.774536
106	-46.990887	0.003631	651.356995
107	-45.524212	0.004432	250.521927
108	-47.319572	0.003532	300.626312
109	-45.825233	0.004477	300.626312
110	-44.897480	0.004397	300.626312
111	-50.162556	0.002567	300.626312
112	-48.554306	0.002936	450.939453
113	-46.532421	0.003826	350.730713
114	-49.331074	0.002890	350.730713
115	-47.060112	0.003798	400.835083
116	-49.329399	0.002671	350.730713
117	-50.614822	0.002314	501.043854
118	-46.998383	0.003709	200.417542
119	-49.734009	0.002744	450.939453
120	-49.892780	0.002425	651.356995
121	-48.268780	0.003278	400.835083
122	-45.937069	0.004154	250.521927
123	-51.096035	0.002269	250.521927
124	-49.319939	0.002919	350.730713
125	-47.189747	0.003590	150.313156
126	-45.956100	0.003913	300.626312
127	-49.425755	0.002703	300.626312
128	-43.405750	0.006203	250.521927
129	-46.429913	0.004100	300.626312
130	-45.896908	0.004307	350.730713
131	-45.717289	0.004472	300.626312
132	-49.500050	0.002637	250.521927
133	-46.338165	0.004193	200.417542
134	-46.387165	0.004034	250.521927
135	-45.446793	0.004559	150.313156
136	-49.878826	0.002773	250.521927
137	-43.530758	0.005811	200.417542
138	-43.542377	0.005528	200.417542
139	-43.136837	0.005936	150.313156
140	-45.270447	0.004458	350.730713
141	-46.717072	0.003807	150.313156
142	-46.149429	0.003857	200.417542
143	-46.403248	0.003666	250.521927
144	-45.560650	0.004412	250.521927
145	-42.589531	0.006344	300.626312
146	-46.136341	0.004283	300.626312
147	-46.133984	0.003935	300.626312
148	-45.176537	0.004446	300.626312
149	-43.642532	0.005695	350.730713
150	-42.997406	0.006084	300.626312
151	-44.140827	0.005480	350.730713
152	-46.281906	0.004191	300.626312
153	-47.430000	0.003425	300.626312
154	-42.385578	0.006486	300.626312
155	-44.267952	0.005097	350.730713
156	-48.134972	0.003507	300.626312
157	-51.592945	0.002117	200.417542
158	-51.587883	0.002008	350.730713
159	-48.899590	0.002685	350.730713
160	-48.126846	0.003223	200.417542
161	-48.576622	0.003109	300.626312
162	-47.158112	0.003752	300.626312
163	-44.113205	0.005294	200.417542
164	-44.246368	0.005246	300.626312
165	-44.390106	0.004927	350.730713
166	-41.132778	0.007550	300.626312
167	-40.168900	0.008263	250.521927
168	-39.186367	0.009220	300.626312
169	-38.394009	0.009885	350.730713
170	-39.739132	0.008264	300.626312
171	-37.129604	0.011699	300.626312
172	-37.398281	0.010165	300.626312
173	-36.084404	0.013194	150.313156
174	-37.075336	0.011529	250.521927
175	-36.071850	0.012959	150.313156
176	-35.813255	0.013782	150.313156
177	-35.173359	0.014807	150.313156
178	-35.113777	0.015310	150.313156
179	-36.543217	0.012749	150.313156
180	-36.507835	0.013108	200.417542
181	-36.292454	0.013851	150.313156
182	-36.338402	0.013560	150.313156
183	-37.211521	0.012226	150.313156
184	-36.306149	0.013411	150.313156
185	-35.861370	0.014487	100.208771
186	-35.351620	0.014728	200.417542
187	-36.609875	0.012717	200.417542
188	-36.085030	0.013051	300.626312
189	-38.154476	0.009649	350.730713
190	-36.726055	0.012228	300.626312
191	-39.193951	0.008661	300.626312
192	-40.747841	0.007933	350.730713
193	-40.893143	0.007184	450.939453
194	-34.203968	0.016987	350.730713
195	-36.940716	0.011946	350.730713
196	-35.586605	0.013700	501.043854
197	-36.076183	0.013260	400.835083
198	-37.671612	0.011506	350.730713
199	-36.242317	0.013065	350.730713
200	-39.419659	0.008762	400.835083
201	-40.281387	0.007801	300.626312
202	-42.398720	0.006710	350.730713
203	-41.398304	0.006741	501.043854
204	-44.907272	0.004492	350.730713
205	-42.662170	0.006263	350.730713
206	-44.068420	0.004992	350.730713
207	-44.217690	0.005120	400.835083
208	-45.599037	0.004491	350.730713
209	-43.088650	0.005761	350.730713
210	-44.895416	0.004492	250.521927
211	-46.776024	0.003932	350.730713
212	-50.411861	0.002502	350.730713
213	-50.436680	0.002516	250.521927
214	-51.566471	0.002078	200.417542
215	-49.132103	0.003063	300.626312
216	-47.206627	0.003429	450.939453
217	-49.434738	0.002939	350.730713
218	-50.361935	0.002552	350.730713
219	-43.213512	0.005934	350.730713
220	-46.490551	0.003690	300.626312
221	-42.612137	0.006092	400.835083
222	-42.266861	0.006125	300.626312
223	-40.445316	0.008092	300.626312
224	-42.136974	0.006509	350.730713
225	-43.683331	0.005311	400.835083
226	-39.971867	0.007302	300.626312
227	-40.685463	0.007759	250.521927
228	-35.852341	0.013170	450.939453
229	-30.680029	0.021998	450.939453
230	-28.396723	0.032171	501.043854
231	-29.098730	0.029965	501.043854
232	-30.434015	0.025460	651.356995
233	-30.698997	0.024445	801.670166
234	-24.898661	0.046778	551.148254
235	-27.635674	0.035445	450.939453
236	-28.806353	0.028095	651.356995
237	-28.023378	0.028255	701.461426
238	-25.219721	0.041901	701.461426
239	-26.638420	0.036384	501.043854
240	-28.266329	0.031316	701.461426
241	-28.506287	0.029390	501.043854
242	-29.734385	0.024065	701.461426
243	-30.310654	0.023228	300.626312
244	-31.070688	0.023843	250.521927
245	-28.882458	0.030336	501.043854
246	-32.648708	0.019719	300.626312
247	-34.348885	0.016782	100.208771
248	-35.535465	0.014987	100.208771
249	-37.359268	0.011299	300.626312
250	-40.372478	0.008126	300.626312
251	-39.588379	0.009259	400.835083
252	-39.141186	0.009861	300.626312
253	-40.513279	0.008191	300.626312
254	-40.732990	0.007590	651.356995
255	-42.484917	0.006261	701.461426
256	-36.986290	0.010763	1302.713989
257	-33.304550	0.017726	1152.400879
258	-34.259624	0.015748	1453.027222
259	-32.632767	0.019039	1002.087708
260	-31.377550	0.021858	1653.444702
261	-30.203033	0.025396	1703.549072
262	-33.314529	0.018401	1002.087708
263	-33.248543	0.018059	851.774536
264	-32.968967	0.019452	601.252625
265	-32.461983	0.019456	651.356995
266	-33.778275	0.016019	501.043854
267	-34.505352	0.015247	400.835083
268	-34.109192	0.015748	300.626312
269	-34.697948	0.015156	300.626312
270	-37.607540	0.011383	250.521927
271	-38.783047	0.009820	200.417542
272	-41.566948	0.007050	300.626312
273	-42.663807	0.005786	350.730713
274	-44.868458	0.004973	250.521927
275	-45.469601	0.004374	300.626312
276	-47.381165	0.003499	250.521927
277	-47.534809	0.003565	200.417542
278	-50.036331	0.002603	400.835083
279	-52.683395	0.001801	551.148254
280	-54.063667	0.001524	751.565796
281	-55.720833	0.001262	801.670166
282	-52.661789	0.001997	250.521927
283	-55.224628	0.001453	450.939453
284	-51.993355	0.002050	801.670166
285	-51.689671	0.001960	801.670166
286	-42.134686	0.005685	200.417542
287	-30.830467	0.023237	250.521927
288	-26.321880	0.041818	250.521927
289	-27.205362	0.037396	350.730713
290	-27.989075	0.035831	200.417542
291	-28.197908	0.033755	300.626312
292	-26.612967	0.039873	250.521927
293	-26.127274	0.042232	350.730713
294	-25.643023	0.042896	350.730713
295	-23.991621	0.048546	450.939453
296	-24.532709	0.045034	551.148254
297	-24.738722	0.044883	450.939453
298	-24.984623	0.045260	501.043854
299	-25.507341	0.042054	350.730713
300	-24.497519	0.045597	450.939453
301	-25.580294	0.039698	501.043854
302	-26.561865	0.033984	801.670166
303	-26.911488	0.033085	751.565796
304	-27.217592	0.033017	651.356995
305	-26.827515	0.035991	601.252625
306	-25.822348	0.040784	551.148254
307	-26.727570	0.037045	601.252625
308	-29.142420	0.028862	501.043854
309	-31.748339	0.021824	450.939453
310	-33.264877	0.018108	350.730713
311	-32.928471	0.018833	350.730713
312	-31.004234	0.025810	100.208771
313	-30.876383	0.025969	150.313156
314	-29.980129	0.029287	100.208771
315	-31.560892	0.024016	100.208771
316	-34.216812	0.016699	150.313156
317	-32.590202	0.021451	100.208771
318	-31.685448	0.022430	250.521927
319	-29.305458	0.031766	100.208771
320	-28.966848	0.032079	100.208771
321	-27.614605	0.037389	150.313156
322	-27.053419	0.041762	100.208771
323	-28.138601	0.034993	150.313156
324	-27.681517	0.036738	100.208771
325	-27.279755	0.038696	150.313156
326	-26.953465	0.040499	100.208771
327	-27.958838	0.036279	150.313156
328	-28.636169	0.033645	100.208771
329	-31.320196	0.023499	150.313156
330	-32.297550	0.021851	100.208771
331	-33.246666	0.019248	150.313156
332	-34.611332	0.016507	100.208771
333	-36.883202	0.011967	200.417542
334	-37.425549	0.011113	250.521927
335	-37.042259	0.013244	100.208771
336	-37.070793	0.012014	150.313156
337	-37.028008	0.012203	150.313156
338	-42.040779	0.006884	100.208771
339	-47.767494	0.003482	200.417542
340	-43.214680	0.006158	150.313156
341	-43.992722	0.005422	150.313156
342	-47.349411	0.003367	300.626312
343	-52.075821	0.002006	250.521927
344	-45.005890	0.004549	200.417542
345	-46.484051	0.004154	100.208771
346	-50.363430	0.002445	150.313156
347	-50.247833	0.002670	200.417542
348	-46.172031	0.004362	150.313156
349	-46.034561	0.004164	300.626312
350	-48.784233	0.002830	501.043854
351	-44.174961	0.005369	100.208771
352	-43.321728	0.005449	250.521927
353	-44.647003	0.004996	150.313156
354	-48.103531	0.003227	200.417542
355	-46.929169	0.003683	200.417542
356	-45.486088	0.004185	250.521927
357	-46.583836	0.003951	100.208771
358	-49.880272	0.002574	200.417542
359	-50.682732	0.002443	250.521927
360	-46.339272	0.004188	100.208771
361	-46.060478	0.004513	100.208771
362	-49.019390	0.003207	100.208771
363	-47.406975	0.003529	250.521927
364	-44.761162	0.005165	100.208771
365	-45.178631	0.005057	100.208771
366	-45.606350	0.004287	150.313156
367	-46.641537	0.004210	200.417542
368	-45.291500	0.004392	200.417542
369	-44.246765	0.005467	100.208771
370	-44.133480	0.005613	100.208771
371	-44.546413	0.005017	200.417542
372	-45.359631	0.004384	100.208771
373	-44.198971	0.005287	100.208771
374	-43.218716	0.006082	100.208771
375	-43.121326	0.006526	100.208771
376	-47.251217	0.003804	100.208771
377	-48.263695	0.003219	150.313156
378	-46.457314	0.004017	0.000000
379	-48.069138	0.003579	100.208771
380	-49.306080	0.002756	300.626312
381	-47.827614	0.003298	300.626312
382	-45.887085	0.004339	300.626312
383	-46.773121	0.003953	50.104385
384	-48.651943	0.003145	350.730713
385	-46.277214	0.003353	501.043854
386	-44.995670	0.004439	200.417542
387	-46.585243	0.003979	150.313156
388	-45.269165	0.004511	200.417542
389	-47.324879	0.003491	300.626312
390	-46.446999	0.003974	100.208771
391	-45.220440	0.004499	250.521927
392	-44.711449	0.004877	100.208771
393	-44.594284	0.004983	200.417542
394	-45.006687	0.004918	50.104385
395	-42.756866	0.006814	100.208771
396	-45.340374	0.004683	200.417542
397	-47.898174	0.003019	400.835083
398	-46.212643	0.004070	250.521927
399	-47.404484	0.003377	150.313156
400	-47.276028	0.003503	400.835083
401	-47.623810	0.003404	100.208771
402	-43.415794	0.005799	100.208771
403	-45.407913	0.004472	150.313156
404	-47.067776	0.003516	450.939453
405	-47.547447	0.003501	200.417542
406	-47.102921	0.003472	651.356995
407	-45.807529	0.004304	350.730713
408	-46.318295	0.004042	200.417542
409	-50.647655	0.002419	951.983337
410	-49.934193	0.002603	1002.087708
411	-47.302601	0.003621	601.252625
412	-47.123081	0.003718	751.565796
413	-48.738018	0.003021	651.356995
414	-49.429695	0.002736	1002.087708
415	-48.960011	0.002905	501.043854
416	-49.938946	0.002588	851.774536
417	-44.000557	0.005264	551.148254
418	-49.222099	0.002707	1102.296509
419	-43.156918	0.005570	501.043854
420	-41.807384	0.006661	551.148254
421	-43.191319	0.005590	501.043854
422	-43.445965	0.005292	350.730713
423	-43.596336	0.005175	501.043854
424	-39.658733	0.008306	601.252625
425	-38.145218	0.009557	601.252625
426	-39.645226	0.008572	501.043854
427	-38.163414	0.009363	501.043854
428	-31.565454	0.022502	250.521927
429	-36.155224	0.013099	400.835083
430	-34.482418	0.015510	350.730713
431	-34.243103	0.016415	200.417542
432	-32.423557	0.020735	200.417542
433	-35.741493	0.013427	501.043854
434	-35.519741	0.013380	601.252625
435	-34.554420	0.015738	450.939453
436	-26.123924	0.042003	250.521927
437	-23.696020	0.058456	250.521927
438	-21.867641	0.071545	200.417542
439	-23.527245	0.059693	250.521927
440	-23.707701	0.056443	200.417542
441	-25.059431	0.047497	250.521927
442	-24.457199	0.050479	300.626312
443	-24.722799	0.048116	350.730713
444	-24.579586	0.046423	501.043854
445	-25.807470	0.038177	701.461426
446	-24.466854	0.048598	350.730713
447	-24.473593	0.049173	501.043854
448	-25.295925	0.044999	350.730713
449	-25.619797	0.044761	501.043854
450	-27.041109	0.036677	250.521927
451	-29.848827	0.025777	701.461426
452	-31.744883	0.020991	751.565796
453	-29.650574	0.027372	400.835083
454	-32.041401	0.020279	651.356995
455	-32.087681	0.020785	501.043854
456	-34.026321	0.016713	551.148254
457	-32.709366	0.019779	501.043854
458	-35.983822	0.012016	651.356995
459	-31.955416	0.022084	300.626312
460	-32.420582	0.019708	350.730713
461	-31.812719	0.022071	300.626312
462	-30.082136	0.027760	200.417542
463	-27.101412	0.039018	150.313156
464	-27.270956	0.038287	200.417542
465	-27.841928	0.035748	250.521927
466	-27.770531	0.037129	100.208771
467	-25.754320	0.044078	350.730713
468	-24.894121	0.051026	150.313156
469	-28.472895	0.030875	200.417542
470	-23.725935	0.053567	300.626312
471	-23.992830	0.053383	150.313156
472	-26.259773	0.038360	200.417542
473	-28.443890	0.032449	250.521927
474	-30.706051	0.025466	250.521927
475	-28.775621	0.030035	250.521927
476	-29.675306	0.028599	150.313156
477	-30.088276	0.024490	501.043854
478	-32.758156	0.019066	350.730713
479	-33.803429	0.016536	400.835083
480	-31.304518	0.023819	250.521927
481	-31.424944	0.022890	150.313156
482	-35.907146	0.012648	651.356995
483	-30.551117	0.024419	300.626312
484	-30.810745	0.023298	350.730713
485	-30.411629	0.024802	400.835083
486	-30.009499	0.025686	250.521927
487	-32.330021	0.020234	300.626312
488	-34.592899	0.015351	300.626312
489	-33.016270	0.018051	350.730713
490	-31.135235	0.023610	300.626312
491	-33.782257	0.017183	250.521927
492	-33.284042	0.017782	250.521927
493	-37.875042	0.011020	300.626312
494	-34.762207	0.016442	200.417542
495	-39.231468	0.008787	400.835083
496	-37.874218	0.010639	300.626312
497	-36.813599	0.010699	250.521927
498	-37.496601	0.011181	300.626312
499	-35.922325	0.013422	300.626312
500	-36.331936	0.012541	250.521927
501	-40.514236	0.007519	350.730713
502	-35.580425	0.012404	350.730713
503	-37.950623	0.010310	350.730713
504	-34.977177	0.015006	400.835083
505	-33.004448	0.018927	400.835083
506	-34.589390	0.015533	450.939453
507	-32.828014	0.019285	350.730713
508	-34.361618	0.015175	450.939453
509	-34.607010	0.014463	400.835083
510	-35.344135	0.013380	400.835083
511	-34.937737	0.015601	350.730713
512	-31.329742	0.023025	300.626312
513	-34.378773	0.016106	350.730713
514	-34.084972	0.015391	350.730713
515	-33.821575	0.017817	350.730713
516	-36.193695	0.012531	350.730713
517	-35.137310	0.013126	250.521927
518	-34.932156	0.015590	250.521927
519	-33.709793	0.017528	300.626312
520	-35.636379	0.012514	350.730713
521	-36.112041	0.013538	150.313156
522	-38.008606	0.010777	250.521927
523	-37.559456	0.011227	300.626312
524	-42.784653	0.006372	250.521927
525	-38.752625	0.009380	350.730713
526	-43.319584	0.005194	350.730713
527	-41.719719	0.006533	300.626312
528	-43.228863	0.005708	400.835083
529	-40.965557	0.007671	250.521927
530	-44.989098	0.004458	400.835083
531	-45.420464	0.004574	300.626312
532	-45.853504	0.004320	150.313156
533	-47.457256	0.003288	400.835083
534	-45.409744	0.004234	350.730713
535	-49.377956	0.002655	450.939453
536	-49.926640	0.002649	350.730713
537	-47.954136	0.003311	400.835083
538	-47.376343	0.003559	250.521927
539	-46.645374	0.003900	400.835083
540	-44.536041	0.004753	300.626312
541	-45.444221	0.004730	300.626312
542	-45.357449	0.004482	350.730713
543	-48.995388	0.002888	501.043854
544	-45.269444	0.004270	250.521927
545	-44.995201	0.004422	400.835083
546	-48.157887	0.003137	450.939453
547	-45.189983	0.004873	100.208771
548	-45.248623	0.004557	200.417542
549	-42.517662	0.006548	50.104385
550	-41.126110	0.007353	100.208771
551	-39.169430	0.008554	250.521927
552	-36.501949	0.012566	150.313156
553	-37.736595	0.010668	200.417542
554	-35.183945	0.014404	200.417542
555	-33.633312	0.017725	150.313156
556	-35.184219	0.015007	200.417542
557	-32.381840	0.020729	150.313156
558	-33.733555	0.017143	200.417542
559	-35.025799	0.015392	200.417542
560	-33.901688	0.017974	150.313156
561	-38.619514	0.009423	300.626312
562	-40.732414	0.007309	300.626312
563	-39.158623	0.009437	100.208771
564	-42.318829	0.006217	200.417542
565	-37.154446	0.011322	250.521927
566	-34.553200	0.015180	250.521927
567	-32.986786	0.018802	250.521927
568	-32.426792	0.020734	200.417542
569	-36.340481	0.011811	300.626312
570	-36.417088	0.013421	150.313156
571	-42.740925	0.006377	300.626312
572	-45.130043	0.004799	300.626312
573	-48.122677	0.003195	250.521927
574	-44.730732	0.004695	350.730713
575	-42.738907	0.006406	250.521927
576	-41.520489	0.006932	200.417542
577	-42.882717	0.005923	250.521927
578	-40.747345	0.007783	200.417542
579	-35.934669	0.013987	250.521927
580	-41.893326	0.006066	300.626312
581	-39.665337	0.008827	200.417542
582	-37.009312	0.011742	350.730713
583	-36.101616	0.013247	350.730713
584	-34.848042	0.015100	250.521927
585	-32.345879	0.018281	300.626312
586	-32.477932	0.019359	300.626312
587	-34.851868	0.015041	350.730713
588	-38.069824	0.010101	200.417542
589	-39.314640	0.008867	200.417542
590	-38.653740	0.008862	501.043854
591	-36.076439	0.012190	400.835083
592	-33.896145	0.016835	300.626312
593	-35.980549	0.012361	450.939453
594	-34.464481	0.015762	350.730713
595	-34.560768	0.015874	300.626312
596	-34.878929	0.015360	350.730713
597	-35.301132	0.014899	200.417542
598	-34.180004	0.016515	300.626312
599	-37.672131	0.010693	350.730713
600	-38.537109	0.009726	300.626312
601	-42.043571	0.006541	300.626312
602	-37.446491	0.009954	300.626312
603	-41.206749	0.006833	200.417542
604	-43.410904	0.005464	450.939453
605	-39.990631	0.007954	350.730713
606	-40.381737	0.007518	200.417542
607	-40.025520	0.007245	250.521927
608	-41.237930	0.007037	200.417542
609	-45.908478	0.004077	350.730713
610	-39.906563	0.007030	350.730713
611	-39.338387	0.007882	250.521927
612	-38.951660	0.008737	250.521927
613	-40.818817	0.007729	200.417542
614	-41.089375	0.007430	300.626312
615	-39.590065	0.008328	200.417542
616	-41.505848	0.007207	250.521927
617	-41.252602	0.006653	200.417542
618	-43.658657	0.004787	250.521927
619	-42.661644	0.006344	250.521927
620	-43.888363	0.004849	501.043854
621	-42.345753	0.006210	250.521927
622	-50.082092	0.002568	250.521927
623	-46.055847	0.004122	400.835083
624	-43.758369	0.004905	250.521927
625	-46.738941	0.004072	300.626312
626	-53.036575	0.001877	400.835083
627	-46.893448	0.003846	200.417542
628	-44.873993	0.005087	150.313156
629	-44.450329	0.004757	250.521927
630	-46.497314	0.004093	150.313156
631	-46.472805	0.003848	350.730713
632	-45.550785	0.003901	200.417542
633	-47.721596	0.003192	350.730713
634	-46.834003	0.004137	150.313156
635	-46.270481	0.003868	200.417542
636	-45.505199	0.004383	300.626312
637	-48.452065	0.002986	400.835083
638	-47.113213	0.003650	350.730713
639	-49.132908	0.002827	200.417542
640	-44.319294	0.005157	250.521927
641	-45.835651	0.004092	300.626312
642	-49.714489	0.002696	300.626312
643	-48.015865	0.003258	400.835083
644	-44.922146	0.004851	100.208771
645	-50.614887	0.002444	350.730713
646	-43.939953	0.005348	200.417542
647	-45.500072	0.004415	250.521927
648	-44.112396	0.005326	150.313156
649	-41.783131	0.007296	250.521927
650	-45.217663	0.004780	250.521927
651	-45.390995	0.004576	200.417542
652	-44.808487	0.004657	350.730713
653	-43.627285	0.005600	150.313156
654	-43.359825	0.005622	250.521927
655	-46.941238	0.003509	150.313156
656	-42.829700	0.006107	200.417542
657	-47.240376	0.003717	200.417542
658	-44.268917	0.005253	250.521927
659	-43.135052	0.006027	150.313156
660	-46.454475	0.004083	100.208771
661	-45.930077	0.004288	150.313156
662	-52.443668	0.001873	300.626312
663	-48.204411	0.003219	200.417542
664	-47.938591	0.003032	250.521927
665	-49.873520	0.002561	250.521927
666	-48.209633	0.003141	400.835083
667	-47.965263	0.002967	350.730713
668	-47.903587	0.003278	200.417542
669	-48.863289	0.002892	350.730713
670	-46.368694	0.004216	250.521927
671	-46.580868	0.003928	200.417542
672	-46.979656	0.003814	150.313156
673	-50.190186	0.002592	300.626312
674	-53.893600	0.001548	601.252625
675	-48.973972	0.003168	200.417542
676	-49.231464	0.002961	200.417542
677	-54.178257	0.001586	851.774536
678	-49.118652	0.003015	100.208771
679	-47.360588	0.003681	50.104385
680	-49.862385	0.002301	501.043854
681	-46.798939	0.003769	200.417542
682	-48.829571	0.002944	250.521927
683	-47.467564	0.003350	400.835083
684	-46.628258	0.003954	350.730713
685	-47.519192	0.003790	50.104385
686	-47.091381	0.003518	250.521927
687	-48.729000	0.003037	200.417542
688	-50.072643	0.002507	400.835083
689	-52.154568	0.002131	350.730713
690	-48.726124	0.003171	250.521927
691	-48.165764	0.003524	100.208771
692	-44.098740	0.005045	150.313156
693	-44.619427	0.005080	300.626312
694	-42.884193	0.005425	400.835083
695	-43.939301	0.005232	501.043854
696	-42.322147	0.006774	250.521927
697	-43.234333	0.005636	551.148254
698	-46.279125	0.003797	350.730713
699	-42.608585	0.005941	100.208771
700	-45.459469	0.004270	450.939453
701	-43.685558	0.005411	450.939453
702	-41.741886	0.006661	350.730713
703	-42.471203	0.005550	350.730713
704	-44.609909	0.004649	551.148254
705	-42.145298	0.006802	250.521927
706	-43.307774	0.005254	300.626312
707	-44.284702	0.005240	300.626312
708	-45.634850	0.004133	400.835083
709	-46.093937	0.004095	400.835083
710	-43.995228	0.005068	300.626312
711	-46.343494	0.003700	801.670166
712	-44.834866	0.004379	350.730713
713	-47.289646	0.003166	551.148254
714	-46.378139	0.003492	651.356995
715	-46.007542	0.004325	150.313156
716	-43.113846	0.005539	400.835083
717	-39.188763	0.009623	250.521927
718	-36.221207	0.013282	200.417542
719	-35.367107	0.014896	200.417542
720	-34.599274	0.015427	200.417542
721	-33.723907	0.017334	250.521927
722	-34.539421	0.015520	300.626312
723	-33.115791	0.018356	250.521927
724	-33.225182	0.018108	400.835083
725	-32.646297	0.019508	200.417542
726	-32.730415	0.019115	250.521927
727	-33.239403	0.018203	250.521927
728	-33.668156	0.017193	400.835083
729	-32.943596	0.019041	350.730713
730	-31.880453	0.021473	300.626312
731	-30.931442	0.023454	250.521927
732	-30.860867	0.023511	300.626312
733	-28.553064	0.029964	300.626312
734	-24.720528	0.042857	400.835083
735	-24.328840	0.047725	400.835083
736	-26.778009	0.032185	400.835083
737	-28.398708	0.027553	601.252625
738	-25.670446	0.036291	551.148254
739	-25.686171	0.035004	501.043854
740	-24.739813	0.040229	350.730713
741	-25.423798	0.036640	551.148254
742	-26.233412	0.039412	450.939453
743	-27.625601	0.032627	400.835083
744	-27.712515	0.034352	450.939453
745	-27.751514	0.028392	350.730713
746	-32.737282	0.017661	350.730713
747	-36.307262	0.012929	250.521927
748	-33.985561	0.017050	300.626312
749	-36.284607	0.013043	300.626312
750	-38.807659	0.009561	150.313156
751	-40.293861	0.007414	250.521927
752	-40.935806	0.007543	250.521927
753	-39.577126	0.008545	100.208771
754	-43.784481	0.005246	250.521927
755	-39.495346	0.009304	300.626312
756	-41.781929	0.007303	250.521927
757	-43.541100	0.005670	350.730713
758	-42.854095	0.006427	250.521927
759	-44.555187	0.005073	200.417542
760	-43.518620	0.005747	200.417542
761	-44.844185	0.004852	300.626312
762	-43.220200	0.005511	400.835083
763	-43.898628	0.005783	250.521927
764	-41.210953	0.006242	300.626312
765	-32.292091	0.018776	300.626312
766	-31.707073	0.019071	400.835083
767	-30.480825	0.024084	350.730713
768	-34.550472	0.015469	501.043854
769	-43.268845	0.005715	400.835083
770	-43.507160	0.005690	501.043854
771	-43.365131	0.005139	300.626312
772	-37.786797	0.010176	501.043854
773	-33.177212	0.018132	501.043854
774	-31.070435	0.021423	400.835083
775	-30.219404	0.023113	501.043854
776	-28.339649	0.029475	601.252625
